date,redd_id,reach,fish_on_redd,age,run,redd_measured,redd_width,redd_length,pre_redd_depth,redd_pit_depth,redd_tail_depth,redd_substrate_class,tail_substrate_class,pre_redd_substrate_class,velocity
2014-10-07,Redd_1426,R3,TRUE,2,spring,FALSE,NA,NA,NA,NA,NA,very fine gravel,very fine gravel,very fine gravel,NA
2014-10-07,Redd_1428,R3,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,very coarse sand,very fine gravel,very coarse sand,NA
2014-10-07,Redd_1429,R3,FALSE,2,spring,TRUE,67.00003618,140.0000756,18.00000972,23.000012419999997,7.000003780000001,very fine gravel,very fine gravel,very fine gravel,1
2015-10-07,Redd_1475,R4,FALSE,2,spring,TRUE,87.00004698000001,150.000081,8.00000432,15.0000081,4.00000216,NA,very coarse sand,NA,2
2015-10-07,Redd_1476,R4,FALSE,2,spring,FALSE,0,0,0,0,0,very fine gravel,very coarse sand,very coarse sand,0
2009-10-08,Redd_0755,R5,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2009-10-08,Redd_0756,R4,TRUE,2,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2009-10-08,Redd_0757,R4,TRUE,2,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2009-10-08,Redd_0758,R4,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2009-10-08,Redd_0759,R4,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2009-10-08,Redd_0760,R4,TRUE,2,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2009-10-08,Redd_0761,R4,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2009-10-08,Redd_0742,R4,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2009-10-08,Redd_0743,R5,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2009-10-08,Redd_0744,R4,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2009-10-08,Redd_0745,R4,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2009-10-08,Redd_0746,R4,TRUE,2,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2009-10-08,Redd_0747,R4,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2009-10-08,Redd_0748,R4,FALSE,3,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2009-10-08,Redd_0749,R4,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2009-10-08,Redd_0750,R4,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2009-10-08,Redd_0751,R4,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2009-10-08,Redd_0752,R4,TRUE,2,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2009-10-08,Redd_0753,R5,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2009-10-08,Redd_0754,R4,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2014-10-08,Redd_1431,R4,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,very fine gravel,very fine gravel,very fine gravel,NA
2014-10-08,Redd_1450,R4,FALSE,2,spring,TRUE,90.0000486,210.0001134,14.000007559999998,41.000022140000006,9.00000486,very fine gravel,very fine gravel,very fine gravel,3
2014-10-08,Redd_1430,R4,FALSE,2,spring,TRUE,61.000032940000004,116.00006264,15.0000081,19.00001026,7.000003780000001,very fine gravel,very coarse sand,very coarse sand,2
2014-10-08,Redd_1432,R4,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,very coarse sand,very fine gravel,very coarse sand,NA
2014-10-08,Redd_1433,R4,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,very fine gravel,very fine gravel,very fine gravel,NA
2014-10-08,Redd_1434,R4,FALSE,2,spring,TRUE,127.00006858,280.0001512,10.000005400000001,18.00000972,10.000005400000001,very fine gravel,very coarse sand,very fine gravel,2
2014-10-08,Redd_1435,R4,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,very fine gravel,very fine gravel,very fine gravel,NA
2014-10-08,Redd_1436,R4,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,very fine gravel,very fine gravel,very fine gravel,NA
2014-10-08,Redd_1437,R4,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,very fine gravel,very coarse sand,very coarse sand,NA
2014-10-08,Redd_1438,R4,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,very fine gravel,very fine gravel,very fine gravel,NA
2014-10-08,Redd_1439,R4,FALSE,2,spring,TRUE,64.00003456,132.00007128,27.00001458,26.00001404,21.00001134,very fine gravel,very fine gravel,very fine gravel,2
2014-10-08,Redd_1440,R4,TRUE,2,spring,FALSE,NA,NA,NA,NA,NA,very fine gravel,very fine gravel,very fine gravel,NA
2014-10-08,Redd_1442,R4,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,very fine gravel,very fine gravel,very coarse sand,NA
2014-10-08,Redd_1443,R4,FALSE,2,spring,TRUE,108.00005832,257.00013878,11.00000594,18.00000972,8.00000432,very fine gravel,very fine gravel,very fine gravel,3
2014-10-08,Redd_1445,R4,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,very coarse sand,very fine gravel,very coarse sand,NA
2014-10-08,Redd_1446,R4,FALSE,2,spring,TRUE,107.00005778,178.00009612,5.0000027000000005,19.00001026,8.00000432,very fine gravel,very fine gravel,very fine gravel,1
2014-10-08,Redd_1447,R4,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,very fine gravel,very fine gravel,very coarse sand,NA
2014-10-08,Redd_1448,R4,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,very coarse sand,very coarse sand,very coarse sand,NA
2014-10-08,Redd_1449,R4,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,very fine gravel,very fine gravel,very coarse sand,NA
2014-10-08,Redd_1441,R4,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,very coarse sand,very coarse sand,very coarse sand,NA
2014-10-08,Redd_1444,R4,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,very fine gravel,very fine gravel,very coarse sand,NA
2009-10-09,Redd_0762,R6,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2009-10-09,Redd_0763,R6,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2009-10-09,Redd_0764,R6,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,fine gravel,fine gravel,fine gravel,NA
2012-10-09,Redd_1082,R1,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,NA,very coarse sand,NA,NA
2012-10-23,Redd_1082,R1,FALSE,3,spring,FALSE,NA,NA,NA,NA,NA,NA,very coarse sand,NA,NA
2012-10-09,Redd_1083,R3,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,very fine gravel,very fine gravel,very fine gravel,NA
2012-10-22,Redd_1083,R3,FALSE,3,spring,FALSE,NA,NA,NA,NA,NA,very fine gravel,very fine gravel,very fine gravel,NA
2012-10-09,Redd_1084,R1,TRUE,2,spring,FALSE,NA,NA,NA,NA,NA,very fine gravel,very coarse sand,NA,NA
2012-10-23,Redd_1084,R1,TRUE,3,spring,FALSE,NA,NA,NA,NA,NA,very fine gravel,very coarse sand,NA,NA
2012-10-09,Redd_1085,R3,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,very fine gravel,very fine gravel,very fine gravel,NA
2012-10-22,Redd_1085,R3,FALSE,4,spring,FALSE,NA,NA,NA,NA,NA,very fine gravel,very fine gravel,very fine gravel,NA
2012-10-09,Redd_1086,R1,TRUE,2,spring,FALSE,NA,NA,NA,NA,NA,NA,very coarse sand,very fine gravel,NA
2012-10-23,Redd_1086,R1,TRUE,3,spring,FALSE,NA,NA,NA,NA,NA,NA,very coarse sand,very fine gravel,NA
2012-10-09,Redd_1087,R3,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,very fine gravel,very fine gravel,very fine gravel,NA
2012-10-22,Redd_1087,R3,FALSE,3,spring,FALSE,NA,NA,NA,NA,NA,very fine gravel,very fine gravel,very fine gravel,NA
2012-10-09,Redd_1088,R1,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,NA,very coarse sand,very coarse sand,NA
2012-10-23,Redd_1088,R1,FALSE,3,spring,FALSE,NA,NA,NA,NA,NA,NA,very coarse sand,very coarse sand,NA
2012-10-09,Redd_1089,R1,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,very coarse sand,very coarse sand,very coarse sand,NA
2012-10-23,Redd_1089,R1,FALSE,3,spring,FALSE,NA,NA,NA,NA,NA,very coarse sand,very coarse sand,very coarse sand,NA
2012-10-09,Redd_1090,R1,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,very coarse sand,very coarse sand,very coarse sand,NA
2012-10-23,Redd_1090,R1,FALSE,3,spring,FALSE,NA,NA,NA,NA,NA,very coarse sand,very coarse sand,very coarse sand,NA
2012-10-09,Redd_1091,R1,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,very coarse sand,very coarse sand,very coarse sand,NA
2012-10-23,Redd_1091,R1,FALSE,3,spring,FALSE,NA,NA,NA,NA,NA,very coarse sand,very coarse sand,very coarse sand,NA
2012-10-09,Redd_1092,R1,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,NA,very coarse sand,NA,NA
2012-10-23,Redd_1092,R1,FALSE,3,spring,FALSE,NA,NA,NA,NA,NA,NA,very coarse sand,NA,NA
2012-10-09,Redd_1093,R1,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,very coarse sand,very fine gravel,NA,NA
2012-10-23,Redd_1093,R1,FALSE,3,spring,FALSE,NA,NA,NA,NA,NA,very coarse sand,very fine gravel,NA,NA
2012-10-09,Redd_1094,R1,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,NA,very fine gravel,NA,NA
2012-10-23,Redd_1094,R1,FALSE,3,spring,FALSE,NA,NA,NA,NA,NA,NA,very fine gravel,NA,NA
2012-10-09,Redd_1095,R1,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,very coarse sand,very coarse sand,NA,NA
2012-10-23,Redd_1095,R1,FALSE,3,spring,FALSE,NA,NA,NA,NA,NA,very coarse sand,very coarse sand,NA,NA
2012-10-09,Redd_1096,R1,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,very coarse sand,NA,very coarse sand,NA
2012-10-23,Redd_1096,R1,FALSE,3,spring,FALSE,NA,NA,NA,NA,NA,very coarse sand,NA,very coarse sand,NA
2012-10-09,Redd_1097,R3,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,very fine gravel,very fine gravel,very fine gravel,NA
2012-10-22,Redd_1097,R3,FALSE,3,spring,FALSE,NA,NA,NA,NA,NA,very fine gravel,very fine gravel,very fine gravel,NA
2012-10-09,Redd_1098,R1,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,very coarse sand,very coarse sand,very coarse sand,NA
2012-10-23,Redd_1098,R1,FALSE,3,spring,FALSE,NA,NA,NA,NA,NA,very coarse sand,very coarse sand,very coarse sand,NA
2012-10-09,Redd_1099,R1,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,very coarse sand,very coarse sand,very coarse sand,NA
2012-10-23,Redd_1099,R1,FALSE,3,spring,FALSE,NA,NA,NA,NA,NA,very coarse sand,very coarse sand,very coarse sand,NA
2012-10-09,Redd_1100,R1,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,very coarse sand,very coarse sand,very coarse sand,NA
2012-10-23,Redd_1100,R1,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,very coarse sand,very coarse sand,very coarse sand,NA
2012-10-09,Redd_1101,R1,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,very coarse sand,very coarse sand,very coarse sand,NA
2012-10-23,Redd_1101,R1,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,very coarse sand,very coarse sand,very coarse sand,NA
2012-10-09,Redd_1102,R1,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,very coarse sand,very coarse sand,very coarse sand,NA
2012-10-23,Redd_1102,R1,FALSE,3,spring,FALSE,NA,NA,NA,NA,NA,very coarse sand,very coarse sand,very coarse sand,NA
2012-10-09,Redd_1103,R1,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,very fine gravel,very fine gravel,very fine gravel,NA
2012-10-23,Redd_1103,R1,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,very fine gravel,very fine gravel,very fine gravel,NA
2012-10-09,Redd_1104,R3,TRUE,2,spring,FALSE,NA,NA,NA,NA,NA,very fine gravel,very fine gravel,very fine gravel,NA
2012-10-22,Redd_1104,R3,TRUE,3,spring,FALSE,NA,NA,NA,NA,NA,very fine gravel,very fine gravel,very fine gravel,NA
2012-10-09,Redd_1105,R1,TRUE,2,spring,FALSE,NA,NA,NA,NA,NA,very fine gravel,very coarse sand,very fine gravel,NA
2012-10-23,Redd_1105,R1,TRUE,2,spring,FALSE,NA,NA,NA,NA,NA,very fine gravel,very coarse sand,very fine gravel,NA
2012-10-09,Redd_1106,R3,FALSE,2,spring,FALSE,NA,NA,NA,NA,NA,very fine gravel,very fine gravel,very fine gravel,NA
2012-10-22,Redd_1106,R3,FALSE,3,spring,FALSE,NA,NA,NA,NA,NA,very fine gravel,very fine gravel,very fine gravel,NA
2012-10-09,Redd_1107,R1,TRUE,2,spring,FALSE,NA,NA,NA,NA,NA,medium gravel,very fine gravel,very fine gravel,NA
2012-10-23,Redd_1107,R1,TRUE,3,spring,FALSE,NA,NA,NA,NA,NA,medium gravel,very fine gravel,very fine gravel,NA
